Date,StepCount,Distance_m_,AverageSpeed_m_s_,MaxSpeed_m_s_,MinSpeed_m_s_,MoveMinutesCount,CyclingDuration_ms_,InactiveDuration_ms_,WalkingDuration_ms_,RunningDuration_ms_,RoadBikingDuration_ms_,Month
02-Oct-2020,10219,7407.633033,2.134212672,33.86322403,0.174171954,124,970964,74399241,5798950,NaN,NaN,October
03-Oct-2020,10997,6762.47967,0.805814527,1.677941799,0.169486031,113,NaN,71005689,8921150,NaN,NaN,October
04-Oct-2020,10808,6478.200652,2.301410822,25.57697868,0.300776839,108,NaN,71670785,7089007,185623,NaN,October
05-Oct-2020,12122,6989.614615,2.187275268,30.32925224,0.226677522,137,NaN,74193760,8298803,NaN,NaN,October
06-Oct-2020,5672,2707.076521,0.701910987,1.73352766,0.201540187,56,NaN,81169000,5015506,NaN,NaN,October
07-Oct-2020,7816,4251.069242,1.22954996,3.13172698,0.111525513,83,NaN,80140093,5091003,NaN,NaN,October
08-Oct-2020,9018,4133.601653,2.890069885,35.47591782,0.259339392,110,NaN,75411476,6547478,NaN,NaN,October
09-Oct-2020,12977,8402.791609,1.058664987,3.749865294,0.302057773,149,714022,72714794,7856512,NaN,NaN,October
10-Oct-2020,15030,9445.691478,2.095383101,26.38345909,0.086545713,149,NaN,71031648,11208076,253545,NaN,October
11-Oct-2020,9512,4954.888346,0.8401606,2.669619083,0.257733136,97,NaN,73539937,8655028,NaN,NaN,October
12-Oct-2020,10121,4443.883561,2.045139855,23.08431816,0.348323733,111,NaN,72306032,7995253,NaN,NaN,October
13-Oct-2020,4953,2174.608162,3.418723414,24.94277,0.318382263,69,NaN,72254391,3690543,NaN,NaN,October
14-Oct-2020,8617,4818.216768,0.913940731,4.228476048,0.250157505,94,NaN,74744454,8489414,NaN,NaN,October
15-Oct-2020,8188,3997.397661,0.92450138,9.618905067,0.261528283,95,NaN,75581917,6347242,NaN,NaN,October
16-Oct-2020,7708,3759.682042,1.162113206,6.482001305,0.266158134,95,NaN,76364205,5525607,NaN,NaN,October
17-Oct-2020,9393,4352.414371,0.744420854,2.015336752,0.145123929,113,NaN,74710165,7239584,NaN,NaN,October
18-Oct-2020,9260,6045.447702,1.634541625,14.83459473,0.341123879,94,NaN,75380095,7226536,NaN,NaN,October
19-Oct-2020,8592,4295.257402,1.356314908,10.6266489,0.286348075,99,NaN,74373387,8182683,NaN,NaN,October
20-Oct-2020,7977,3965.306997,0.75010934,9.132713318,0.006162263,81,NaN,77602511,7389864,NaN,NaN,October
21-Oct-2020,11462,7233.528394,2.110235635,21.59252739,0.250932634,119,NaN,74384582,8737108,NaN,NaN,October
22-Oct-2020,5324,3506.264028,1.130930701,4.483708382,0.310861051,69,458181,79053658,4242324,NaN,NaN,October
23-Oct-2020,7062,5053.641839,1.275267639,4.333824635,0.198637605,79,489888,77074579,5076997,NaN,NaN,October
24-Oct-2020,9496,4851.005535,1.457036826,13.5911541,0.252066433,108,NaN,73245416,8069396,235440,NaN,October
25-Oct-2020,788,132.8545108,1.189385624,1.898102403,0.478098333,7,NaN,85560597,839403,NaN,NaN,October
26-Oct-2020,5410,3039.126271,3.585772579,36.12546921,0.250157505,53,NaN,75334362,3827115,NaN,NaN,October
27-Oct-2020,5204,2563.14236,1.191824493,20.72013283,0.20553273,66,NaN,68508925,6490259,60354,NaN,October
28-Oct-2020,3037,1237.325467,4.739186027,16.81449318,0.106663719,28,NaN,80634871,3311066,NaN,NaN,October
29-Oct-2020,11005,6825.571591,1.60844112,25.60046959,0.257526755,110,NaN,74034237,6887624,105437,NaN,October
30-Oct-2020,7553,4898.971973,2.0247569,24.25799561,0.483944178,84,NaN,75430541,5667057,227871,NaN,October
31-Oct-2020,10973,6343.506041,1.038175197,1.732838869,0.231724098,117,NaN,75077169,7303504,NaN,NaN,October
01-Nov-2020,9498,5964.912467,0.97448654,1.839009881,0.3101511,97,NaN,75174484,6636029,NaN,NaN,November
02-Nov-2020,11436,5888.948809,1.281950051,18.47533417,0.039060932,118,NaN,73253676,8779307,NaN,NaN,November
03-Nov-2020,8468,4517.282389,0.714009357,1.486231208,0.037718613,92,NaN,78307313,7786794,NaN,NaN,November
04-Nov-2020,728,64.43987143,1.01258388,1.17023766,0.580649495,1,NaN,85999559,400441,NaN,NaN,November
05-Nov-2020,8235,9687.176118,0.941644206,4.557600975,0.272899091,118,1742066,74139970,7050977,432739,NaN,November
06-Nov-2020,9643,7185.9631,1.139474151,3.409424305,0.085923322,123,765658,72722892,7804502,NaN,NaN,November
07-Nov-2020,2508,938.0021279,2.445865805,35.49564362,0.152276322,27,NaN,76627638,1534121,NaN,NaN,November
08-Nov-2020,8367,7056.60386,1.188070333,9.587906837,0.250157505,109,1077262,71385337,5441819,NaN,NaN,November
09-Nov-2020,7937,4637.169098,2.317669341,23.57071114,0.239890233,87,NaN,69705686,6458754,NaN,NaN,November
10-Nov-2020,4684,2478.8152,0.992848392,1.659054518,0.260449618,52,NaN,83170931,3229069,NaN,NaN,November
11-Nov-2020,10505,6091.662805,2.306071875,13.65095425,0.261528283,111,NaN,75680585,7390183,NaN,NaN,November
12-Nov-2020,9915,10629.40353,2.41732106,29.65026665,0.23721379,133,1565670,69385953,7668320,NaN,NaN,November
13-Nov-2020,6330,3250.598249,1.718477865,31.17903519,0.125052094,67,NaN,74576380,4512573,NaN,NaN,November
14-Nov-2020,2453,601.6231384,0.986645045,31.17313957,0.251029402,29,NaN,81819254,2496706,NaN,NaN,November
15-Nov-2020,1004,156.2519447,1.312634406,10.34408092,0.331869841,14,NaN,83807043,749964,NaN,NaN,November
16-Nov-2020,8471,4774.991291,0.716305976,11.45727444,0.365558892,88,NaN,79445217,5377742,NaN,NaN,November
17-Nov-2020,4026,2887.085167,0.689419135,1.646953106,0.181494191,45,NaN,74745476,4498479,NaN,NaN,November
18-Nov-2020,1978,830.9235774,3.379677405,32.81529617,0.252846658,23,NaN,78192146,2348431,NaN,NaN,November
19-Nov-2020,8604,5876.038127,2.349536029,35.80054855,0.150608435,84,NaN,76105325,5596951,239862,NaN,November
20-Nov-2020,7493,5091.469085,2.044634965,26.08593559,0.295640677,91,429964,77669204,4668964,NaN,NaN,November
21-Nov-2020,7243,3651.805908,1.392033505,9.335010529,0.242595464,85,NaN,75988852,5252484,NaN,NaN,November
22-Nov-2020,2236,875.1915064,7.854066724,35.51537323,0.250157505,26,NaN,67325112,2180782,NaN,NaN,November
23-Nov-2020,3148,1436.320845,7.359568695,35.59732819,0.24213478,33,NaN,65799787,2899809,NaN,NaN,November
24-Nov-2020,4681,2905.113676,3.328732725,23.60769272,0.261528283,48,NaN,73067367,3072653,180896,NaN,November
25-Nov-2020,2533,668.2842075,13.18389302,39.48826599,0.261528283,26,NaN,67926991,2761192,NaN,NaN,November
26-Nov-2020,8259,4103.486939,1.34486807,4.074030399,0.24999918,93,NaN,75411311,7057012,NaN,NaN,November
27-Nov-2020,13554,7566.844708,0.84425993,1.750059009,0.025222493,149,NaN,70048411,11070174,NaN,NaN,November
28-Nov-2020,4466,2643.096035,4.007900017,36.12715912,0.297037214,51,NaN,73147180,2917511,NaN,NaN,November
29-Nov-2020,2100,897.0338326,0.95191384,1.709940434,0.307011455,20,NaN,84808359,1591641,NaN,NaN,November
30-Nov-2020,5769,3568.640909,1.033069822,2.253218889,0.095252953,57,NaN,79031647,3689652,NaN,NaN,November
01-Dec-2020,5557,1998.932958,1.389739422,13.25713444,0.248591214,63,NaN,80019751,4378034,NaN,NaN,December
02-Dec-2020,3104,349.5434918,3.089751274,19.92190361,0.249325484,20,NaN,80705974,2480729,NaN,NaN,December
03-Dec-2020,4053,2451.750756,3.540959963,35.25777054,0.259545565,40,NaN,75286048,2842051,NaN,NaN,December
04-Dec-2020,7151,3030.373004,3.274541019,33.90197372,0.200850651,85,NaN,73480910,4792324,NaN,NaN,December
05-Dec-2020,6746,4053.584842,2.119667406,27.55541229,0.341123849,65,NaN,78007147,4422853,NaN,NaN,December
06-Dec-2020,1902,830.6628458,5.97423897,35.64432907,0.330678761,21,NaN,63501652,1416399,NaN,NaN,December
07-Dec-2020,1578,3211.902009,6.955875785,34.58990479,0.318557024,24,492827,64961536,1101963,NaN,NaN,December
08-Dec-2020,6410,3035.351116,0.507318353,4.076305389,0.252027929,61,NaN,82423762,3976238,NaN,NaN,December
09-Dec-2020,6239,3468.744083,1.755016442,23.53170586,0.268906623,72,NaN,75221641,4339792,NaN,NaN,December
10-Dec-2020,9098,5042.406015,1.953170166,25.18289757,0.250455052,103,NaN,74712143,7648954,NaN,NaN,December
11-Dec-2020,7957,5698.008408,2.024442993,14.41260815,0.050581548,97,551360,75707860,7246160,NaN,NaN,December
12-Dec-2020,7139,3770.652888,1.162392416,1.624780655,0.261528283,88,583865,75365394,5037858,NaN,NaN,December
13-Dec-2020,12095,6338.319254,1.132179474,5.191702366,0.094229937,135,NaN,70878048,9435520,NaN,NaN,December
14-Dec-2020,7515,4620.774991,1.080152491,8.34409523,0.263592511,78,NaN,77098972,5383642,NaN,NaN,December
15-Dec-2020,4957,2434.966324,1.239102866,27.81644058,0.199596643,53,NaN,79793147,3346060,NaN,NaN,December
16-Dec-2020,748,45.02835083,0.49331069,0.557543755,0.429077625,3,NaN,86308247,91753,NaN,NaN,December
17-Dec-2020,8297,5079.633793,1.183815511,5.954741955,0.335105956,115,901128,75924734,5210972,NaN,NaN,December
18-Dec-2020,7168,8682.878374,1.749769907,21.62876129,0.277317524,111,1548508,73337564,5858802,NaN,974512,December
19-Dec-2020,12343,7806.161164,2.504287451,24.51761627,0.27278465,118,NaN,74717228,7439722,60701,NaN,December
20-Dec-2020,8076,5038.370933,2.247949271,24.12919807,0.341123879,80,NaN,72412803,5634167,NaN,NaN,December
21-Dec-2020,2645,1394.880683,0.658796007,1.576815605,0.318382263,31,NaN,84691873,1708127,NaN,NaN,December
22-Dec-2020,10206,5370.072277,0.782246211,1.80170393,0.083075888,113,NaN,77642030,8757970,NaN,NaN,December
23-Dec-2020,5627,2568.499728,0.637569597,2.142223597,0.058360159,59,NaN,80763694,5366314,NaN,NaN,December
24-Dec-2020,5124,2184.68434,0.789140799,8.488418579,0.272899091,53,NaN,81375988,4046115,NaN,NaN,December
25-Dec-2020,2847,233.8374043,0.714407466,1.81604588,0.302564085,29,NaN,83217287,1576617,NaN,NaN,December
26-Dec-2020,10751,6386.457201,0.890071157,64.86062622,0.029164754,120,NaN,71564255,8610218,NaN,NaN,December
27-Dec-2020,5976,2636.837467,1.193990348,15.03538418,0.04477511,63,NaN,75744758,4089233,NaN,NaN,December
28-Dec-2020,4040,1241.762008,1.626444,15.12075996,0.311007619,38,NaN,81738482,2518032,NaN,NaN,December
29-Dec-2020,14573,9336.106766,1.085353991,1.683990121,0.272899091,144,NaN,75721569,9519585,NaN,NaN,December
30-Dec-2020,16529,10853.67842,0.901336486,1.99396348,0.083817288,161,NaN,73543167,10818626,367563,NaN,December
31-Dec-2020,3727,1630.555323,0.953692749,1.66981256,0.281757504,34,NaN,82222395,2769052,NaN,NaN,December
